date,publication_date,region,metric,value
2021-02-16,2021-02-17 10:00,MV,dosen_voll_biontech_kumulativ,36433
2021-02-16,2021-02-17 10:00,MV,dosen_moderna_kumulativ,2177
2021-02-16,2021-02-17 10:00,MV,dosen_erst_moderna_kumulativ,1730
2021-02-16,2021-02-17 10:00,MV,dosen_voll_moderna_kumulativ,447
2021-02-16,2021-02-17 10:00,MV,dosen_astrazeneca_kumulativ,1848
2021-02-16,2021-02-17 10:00,MV,dosen_erst_astrazeneca_kumulativ,1848
2021-02-16,2021-02-17 10:00,MV,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,MV,indikation_alter_dosen,19862
2021-02-16,2021-02-17 10:00,MV,indikation_alter_erst,15364
2021-02-16,2021-02-17 10:00,MV,indikation_alter_voll,4498
2021-02-16,2021-02-17 10:00,MV,indikation_beruf_dosen,49257
2021-02-16,2021-02-17 10:00,MV,indikation_beruf_erst,29526
2021-02-16,2021-02-17 10:00,MV,indikation_beruf_voll,19731
2021-02-16,2021-02-17 10:00,MV,indikation_medizinisch_dosen,1910
2021-02-16,2021-02-17 10:00,MV,indikation_medizinisch_erst,1478
2021-02-16,2021-02-17 10:00,MV,indikation_medizinisch_voll,432
2021-02-16,2021-02-17 10:00,MV,indikation_pflegeheim_dosen,32993
2021-02-16,2021-02-17 10:00,MV,indikation_pflegeheim_erst,20090
2021-02-16,2021-02-17 10:00,MV,indikation_pflegeheim_voll,12903
2021-02-16,2021-02-17 10:00,MV,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,MV,dosen_erst_differenz_zum_vortag,1275
2021-02-16,2021-02-17 10:00,MV,dosen_voll_differenz_zum_vortag,2242
2021-02-16,2021-02-17 10:00,MV,impf_quote_dosen,6.318985062227247
2021-02-16,2021-02-17 10:00,MV,impf_quote_erst,4.025649540027038
2021-02-16,2021-02-17 10:00,MV,impf_quote_voll,2.293335522200209
2021-02-16,2021-02-17 10:00,MV,impf_inzidenz_dosen,63.189850622272466
2021-02-16,2021-02-17 10:00,MV,impf_inzidenz_erst,40.256495400270374
2021-02-16,2021-02-17 10:00,MV,impf_inzidenz_voll,22.933355222002092
2021-02-16,2021-02-17 10:00,NI,dosen_kumulativ,362123
2021-02-16,2021-02-17 10:00,NI,personen_erst_kumulativ,234102
2021-02-16,2021-02-17 10:00,NI,personen_voll_kumulativ,128021
2021-02-16,2021-02-17 10:00,NI,dosen_biontech_kumulativ,346255
2021-02-16,2021-02-17 10:00,NI,dosen_erst_biontech_kumulativ,219610
2021-02-16,2021-02-17 10:00,NI,dosen_voll_biontech_kumulativ,126645
2021-02-16,2021-02-17 10:00,NI,dosen_moderna_kumulativ,7062
2021-02-16,2021-02-17 10:00,NI,dosen_erst_moderna_kumulativ,5686
2021-02-16,2021-02-17 10:00,NI,dosen_voll_moderna_kumulativ,1376
2021-02-16,2021-02-17 10:00,NI,dosen_astrazeneca_kumulativ,8806
2021-02-16,2021-02-17 10:00,NI,dosen_erst_astrazeneca_kumulativ,8806
2021-02-16,2021-02-17 10:00,NI,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,NI,indikation_alter_dosen,97224
2021-02-16,2021-02-17 10:00,NI,indikation_alter_erst,72508
2021-02-16,2021-02-17 10:00,NI,indikation_alter_voll,24716
2021-02-16,2021-02-17 10:00,NI,indikation_beruf_dosen,183711
2021-02-16,2021-02-17 10:00,NI,indikation_beruf_erst,113570
2021-02-16,2021-02-17 10:00,NI,indikation_beruf_voll,70141
2021-02-16,2021-02-17 10:00,NI,indikation_medizinisch_dosen,51974
2021-02-16,2021-02-17 10:00,NI,indikation_medizinisch_erst,31958
2021-02-16,2021-02-17 10:00,NI,indikation_medizinisch_voll,20016
2021-02-16,2021-02-17 10:00,NI,indikation_pflegeheim_dosen,139693
2021-02-16,2021-02-17 10:00,NI,indikation_pflegeheim_erst,83746
2021-02-16,2021-02-17 10:00,NI,indikation_pflegeheim_voll,55947
2021-02-16,2021-02-17 10:00,NI,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,NI,dosen_erst_differenz_zum_vortag,10438
2021-02-16,2021-02-17 10:00,NI,dosen_voll_differenz_zum_vortag,2371
2021-02-16,2021-02-17 10:00,NI,impf_quote_dosen,4.5301570955193196
2021-02-16,2021-02-17 10:00,NI,impf_quote_erst,2.928614963355721
2021-02-16,2021-02-17 10:00,NI,impf_quote_voll,1.6015421321635988
2021-02-16,2021-02-17 10:00,NI,impf_inzidenz_dosen,45.3015709551932
2021-02-16,2021-02-17 10:00,NI,impf_inzidenz_erst,29.286149633557212
2021-02-16,2021-02-17 10:00,NI,impf_inzidenz_voll,16.015421321635987
2021-02-16,2021-02-17 10:00,NW,dosen_kumulativ,929813
2021-02-16,2021-02-17 10:00,NW,personen_erst_kumulativ,629227
2021-02-16,2021-02-17 10:00,NW,personen_voll_kumulativ,300586
2021-02-16,2021-02-17 10:00,NW,dosen_biontech_kumulativ,879228
2021-02-16,2021-02-17 10:00,NW,dosen_erst_biontech_kumulativ,578848
2021-02-16,2021-02-17 10:00,NW,dosen_voll_biontech_kumulativ,300380
2021-02-16,2021-02-17 10:00,NW,dosen_moderna_kumulativ,16461
2021-02-16,2021-02-17 10:00,NW,dosen_erst_moderna_kumulativ,16255
2021-02-16,2021-02-17 10:00,NW,dosen_voll_moderna_kumulativ,206
2021-02-16,2021-02-17 10:00,NW,dosen_astrazeneca_kumulativ,34124
2021-02-16,2021-02-17 10:00,NW,dosen_erst_astrazeneca_kumulativ,34124
2021-02-16,2021-02-17 10:00,NW,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,NW,indikation_alter_dosen,201808
2021-02-16,2021-02-17 10:00,NW,indikation_alter_erst,152737
2021-02-16,2021-02-17 10:00,NW,indikation_alter_voll,49071
2021-02-16,2021-02-17 10:00,NW,indikation_beruf_dosen,525794
2021-02-16,2021-02-17 10:00,NW,indikation_beruf_erst,354929
2021-02-16,2021-02-17 10:00,NW,indikation_beruf_voll,170865
2021-02-16,2021-02-17 10:00,NW,indikation_medizinisch_dosen,24623
2021-02-16,2021-02-17 10:00,NW,indikation_medizinisch_erst,14363
2021-02-16,2021-02-17 10:00,NW,indikation_medizinisch_voll,10260
2021-02-16,2021-02-17 10:00,NW,indikation_pflegeheim_dosen,297540
2021-02-16,2021-02-17 10:00,NW,indikation_pflegeheim_erst,174172
2021-02-16,2021-02-17 10:00,NW,indikation_pflegeheim_voll,123368
2021-02-16,2021-02-17 10:00,NW,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,NW,dosen_erst_differenz_zum_vortag,16646
2021-02-16,2021-02-17 10:00,NW,dosen_voll_differenz_zum_vortag,2949
2021-02-16,2021-02-17 10:00,NW,impf_quote_dosen,5.180818801974969
2021-02-16,2021-02-17 10:00,NW,impf_quote_erst,3.5059856899293766
2021-02-16,2021-02-17 10:00,NW,impf_quote_voll,1.6748331120455917
2021-02-16,2021-02-17 10:00,NW,impf_inzidenz_dosen,51.808188019749686
2021-02-16,2021-02-17 10:00,NW,impf_inzidenz_erst,35.05985689929377
2021-02-16,2021-02-17 10:00,NW,impf_inzidenz_voll,16.74833112045592
2021-02-16,2021-02-17 10:00,RP,dosen_kumulativ,268429
2021-02-16,2021-02-17 10:00,RP,personen_erst_kumulativ,155134
2021-02-16,2021-02-17 10:00,RP,personen_voll_kumulativ,113295
2021-02-16,2021-02-17 10:00,RP,dosen_biontech_kumulativ,255894
2021-02-16,2021-02-17 10:00,RP,dosen_erst_biontech_kumulativ,145409
2021-02-16,2021-02-17 10:00,RP,dosen_voll_biontech_kumulativ,110485
2021-02-16,2021-02-17 10:00,RP,dosen_moderna_kumulativ,7325
2021-02-16,2021-02-17 10:00,RP,dosen_erst_moderna_kumulativ,4515
2021-02-16,2021-02-17 10:00,RP,dosen_voll_moderna_kumulativ,2810
2021-02-16,2021-02-17 10:00,RP,dosen_astrazeneca_kumulativ,5210
2021-02-16,2021-02-17 10:00,RP,dosen_erst_astrazeneca_kumulativ,5210
2021-02-16,2021-02-17 10:00,RP,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,RP,indikation_alter_dosen,102504
2021-02-16,2021-02-17 10:00,RP,indikation_alter_erst,52695
2021-02-16,2021-02-17 10:00,RP,indikation_alter_voll,49809
2021-02-16,2021-02-17 10:00,RP,indikation_beruf_dosen,110451
2021-02-16,2021-02-17 10:00,RP,indikation_beruf_erst,66752
2021-02-16,2021-02-17 10:00,RP,indikation_beruf_voll,43699
2021-02-16,2021-02-17 10:00,RP,indikation_medizinisch_dosen,173
2021-02-16,2021-02-17 10:00,RP,indikation_medizinisch_erst,97
2021-02-16,2021-02-17 10:00,RP,indikation_medizinisch_voll,76
2021-02-16,2021-02-17 10:00,RP,indikation_pflegeheim_dosen,55301
2021-02-16,2021-02-17 10:00,RP,indikation_pflegeheim_erst,35590
2021-02-16,2021-02-17 10:00,RP,indikation_pflegeheim_voll,19711
2021-02-16,2021-02-17 10:00,RP,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,RP,dosen_erst_differenz_zum_vortag,2222
2021-02-16,2021-02-17 10:00,RP,dosen_voll_differenz_zum_vortag,6083
2021-02-16,2021-02-17 10:00,RP,impf_quote_dosen,6.556799220694774
2021-02-16,2021-02-17 10:00,RP,impf_quote_erst,3.789391199547229
2021-02-16,2021-02-17 10:00,RP,impf_quote_voll,2.7674080211475456
2021-02-16,2021-02-17 10:00,RP,impf_inzidenz_dosen,65.56799220694775
2021-02-16,2021-02-17 10:00,RP,impf_inzidenz_erst,37.893911995472294
2021-02-16,2021-02-17 10:00,RP,impf_inzidenz_voll,27.674080211475456
2021-02-16,2021-02-17 10:00,SL,dosen_kumulativ,53715
2021-02-16,2021-02-17 10:00,SL,personen_erst_kumulativ,36043
2021-02-16,2021-02-17 10:00,SL,personen_voll_kumulativ,17672
2021-02-16,2021-02-17 10:00,SL,dosen_biontech_kumulativ,50687
2021-02-16,2021-02-17 10:00,SL,dosen_erst_biontech_kumulativ,33074
2021-02-16,2021-02-17 10:00,SL,dosen_voll_biontech_kumulativ,17613
2021-02-16,2021-02-17 10:00,SL,dosen_moderna_kumulativ,1521
2021-02-16,2021-02-17 10:00,SL,dosen_erst_moderna_kumulativ,1462
2021-02-16,2021-02-17 10:00,SL,dosen_voll_moderna_kumulativ,59
2021-02-16,2021-02-17 10:00,SL,dosen_astrazeneca_kumulativ,1507
2021-02-16,2021-02-17 10:00,SL,dosen_erst_astrazeneca_kumulativ,1507
2021-02-16,2021-02-17 10:00,SL,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,SL,indikation_alter_dosen,35101
2021-02-16,2021-02-17 10:00,SL,indikation_alter_erst,22601
2021-02-16,2021-02-17 10:00,SL,indikation_alter_voll,12500
2021-02-16,2021-02-17 10:00,SL,indikation_beruf_dosen,13646
2021-02-16,2021-02-17 10:00,SL,indikation_beruf_erst,10153
2021-02-16,2021-02-17 10:00,SL,indikation_beruf_voll,3493
2021-02-16,2021-02-17 10:00,SL,indikation_medizinisch_dosen,0
2021-02-16,2021-02-17 10:00,SL,indikation_medizinisch_erst,0
2021-02-16,2021-02-17 10:00,SL,indikation_medizinisch_voll,0
2021-02-16,2021-02-17 10:00,SL,indikation_pflegeheim_dosen,14954
2021-02-16,2021-02-17 10:00,SL,indikation_pflegeheim_erst,9541
2021-02-16,2021-02-17 10:00,SL,indikation_pflegeheim_voll,5413
2021-02-16,2021-02-17 10:00,SL,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,SL,dosen_erst_differenz_zum_vortag,1533
2021-02-16,2021-02-17 10:00,SL,dosen_voll_differenz_zum_vortag,706
2021-02-16,2021-02-17 10:00,SL,impf_quote_dosen,5.442872385592271
2021-02-16,2021-02-17 10:00,SL,impf_quote_erst,3.652191182982449
2021-02-16,2021-02-17 10:00,SL,impf_quote_voll,1.7906812026098224
2021-02-16,2021-02-17 10:00,SL,impf_inzidenz_dosen,54.42872385592271
2021-02-16,2021-02-17 10:00,SL,impf_inzidenz_erst,36.52191182982449
2021-02-16,2021-02-17 10:00,SL,impf_inzidenz_voll,17.906812026098226
2021-02-16,2021-02-17 10:00,SN,dosen_kumulativ,202616
2021-02-16,2021-02-17 10:00,SN,personen_erst_kumulativ,135382
2021-02-16,2021-02-17 10:00,SN,personen_voll_kumulativ,67234
2021-02-16,2021-02-17 10:00,SN,dosen_biontech_kumulativ,196252
2021-02-16,2021-02-17 10:00,SN,dosen_erst_biontech_kumulativ,129018
2021-02-16,2021-02-17 10:00,SN,dosen_voll_biontech_kumulativ,67234
2021-02-16,2021-02-17 10:00,SN,dosen_moderna_kumulativ,5385
2021-02-16,2021-02-17 10:00,SN,dosen_erst_moderna_kumulativ,5385
2021-02-16,2021-02-17 10:00,SN,dosen_voll_moderna_kumulativ,0
2021-02-16,2021-02-17 10:00,SN,dosen_astrazeneca_kumulativ,979
2021-02-16,2021-02-17 10:00,SN,dosen_erst_astrazeneca_kumulativ,979
2021-02-16,2021-02-17 10:00,SN,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,SN,indikation_alter_dosen,51932
2021-02-16,2021-02-17 10:00,SN,indikation_alter_erst,33925
2021-02-16,2021-02-17 10:00,SN,indikation_alter_voll,18007
2021-02-16,2021-02-17 10:00,SN,indikation_beruf_dosen,108052
2021-02-16,2021-02-17 10:00,SN,indikation_beruf_erst,72799
2021-02-16,2021-02-17 10:00,SN,indikation_beruf_voll,35253
2021-02-16,2021-02-17 10:00,SN,indikation_medizinisch_dosen,8457
2021-02-16,2021-02-17 10:00,SN,indikation_medizinisch_erst,4359
2021-02-16,2021-02-17 10:00,SN,indikation_medizinisch_voll,4098
2021-02-16,2021-02-17 10:00,SN,indikation_pflegeheim_dosen,40490
2021-02-16,2021-02-17 10:00,SN,indikation_pflegeheim_erst,30299
2021-02-16,2021-02-17 10:00,SN,indikation_pflegeheim_voll,10191
2021-02-16,2021-02-17 10:00,SN,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,SN,dosen_erst_differenz_zum_vortag,2800
2021-02-16,2021-02-17 10:00,SN,dosen_voll_differenz_zum_vortag,2841
2021-02-16,2021-02-17 10:00,SN,impf_quote_dosen,4.9758704077214695
2021-02-16,2021-02-17 10:00,SN,impf_quote_erst,3.3247289825983537
2021-02-16,2021-02-17 10:00,SN,impf_quote_voll,1.651141425123116
2021-02-16,2021-02-17 10:00,SN,impf_inzidenz_dosen,49.758704077214695
2021-02-16,2021-02-17 10:00,SN,impf_inzidenz_erst,33.247289825983536
2021-02-16,2021-02-17 10:00,SN,impf_inzidenz_voll,16.51141425123116
2021-02-16,2021-02-17 10:00,ST,dosen_kumulativ,111836
2021-02-16,2021-02-17 10:00,ST,personen_erst_kumulativ,70918
2021-02-16,2021-02-17 10:00,ST,personen_voll_kumulativ,40918
2021-02-16,2021-02-17 10:00,ST,dosen_biontech_kumulativ,106059
2021-02-16,2021-02-17 10:00,ST,dosen_erst_biontech_kumulativ,65566
2021-02-16,2021-02-17 10:00,ST,dosen_voll_biontech_kumulativ,40493
2021-02-16,2021-02-17 10:00,ST,dosen_moderna_kumulativ,2039
2021-02-16,2021-02-17 10:00,ST,dosen_erst_moderna_kumulativ,1614
2021-02-16,2021-02-17 10:00,ST,dosen_voll_moderna_kumulativ,425
2021-02-16,2021-02-17 10:00,ST,dosen_astrazeneca_kumulativ,3738
2021-02-16,2021-02-17 10:00,ST,dosen_erst_astrazeneca_kumulativ,3738
2021-02-16,2021-02-17 10:00,ST,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,ST,indikation_alter_dosen,39129
2021-02-16,2021-02-17 10:00,ST,indikation_alter_erst,24967
2021-02-16,2021-02-17 10:00,ST,indikation_alter_voll,14162
2021-02-16,2021-02-17 10:00,ST,indikation_beruf_dosen,56132
2021-02-16,2021-02-17 10:00,ST,indikation_beruf_erst,35495
2021-02-16,2021-02-17 10:00,ST,indikation_beruf_voll,20637
2021-02-16,2021-02-17 10:00,ST,indikation_medizinisch_dosen,5686
2021-02-16,2021-02-17 10:00,ST,indikation_medizinisch_erst,3333
2021-02-16,2021-02-17 10:00,ST,indikation_medizinisch_voll,2353
2021-02-16,2021-02-17 10:00,ST,indikation_pflegeheim_dosen,37494
2021-02-16,2021-02-17 10:00,ST,indikation_pflegeheim_erst,23153
2021-02-16,2021-02-17 10:00,ST,indikation_pflegeheim_voll,14341
2021-02-16,2021-02-17 10:00,ST,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,ST,dosen_erst_differenz_zum_vortag,1279
2021-02-16,2021-02-17 10:00,ST,dosen_voll_differenz_zum_vortag,1357
2021-02-16,2021-02-17 10:00,ST,impf_quote_dosen,5.095540240443015
2021-02-16,2021-02-17 10:00,ST,impf_quote_erst,3.2312092955017855
2021-02-16,2021-02-17 10:00,ST,impf_quote_voll,1.8643309449412289
2021-02-16,2021-02-17 10:00,ST,impf_inzidenz_dosen,50.955402404430146
2021-02-16,2021-02-17 10:00,ST,impf_inzidenz_erst,32.31209295501785
2021-02-16,2021-02-17 10:00,ST,impf_inzidenz_voll,18.64330944941229
2021-02-16,2021-02-17 10:00,SH,dosen_kumulativ,173859
2021-02-16,2021-02-17 10:00,SH,personen_erst_kumulativ,110702
2021-02-16,2021-02-17 10:00,SH,personen_voll_kumulativ,63157
2021-02-16,2021-02-17 10:00,SH,dosen_biontech_kumulativ,168944
2021-02-16,2021-02-17 10:00,SH,dosen_erst_biontech_kumulativ,105787
2021-02-16,2021-02-17 10:00,SH,dosen_voll_biontech_kumulativ,63157
2021-02-16,2021-02-17 10:00,SH,dosen_moderna_kumulativ,1645
2021-02-16,2021-02-17 10:00,SH,dosen_erst_moderna_kumulativ,1645
2021-02-16,2021-02-17 10:00,SH,dosen_voll_moderna_kumulativ,0
2021-02-16,2021-02-17 10:00,SH,dosen_astrazeneca_kumulativ,3270
2021-02-16,2021-02-17 10:00,SH,dosen_erst_astrazeneca_kumulativ,3270
2021-02-16,2021-02-17 10:00,SH,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,SH,indikation_alter_dosen,63468
2021-02-16,2021-02-17 10:00,SH,indikation_alter_erst,32717
2021-02-16,2021-02-17 10:00,SH,indikation_alter_voll,30751
2021-02-16,2021-02-17 10:00,SH,indikation_beruf_dosen,58293
2021-02-16,2021-02-17 10:00,SH,indikation_beruf_erst,34240
2021-02-16,2021-02-17 10:00,SH,indikation_beruf_voll,24053
2021-02-16,2021-02-17 10:00,SH,indikation_medizinisch_dosen,12410
2021-02-16,2021-02-17 10:00,SH,indikation_medizinisch_erst,6655
2021-02-16,2021-02-17 10:00,SH,indikation_medizinisch_voll,5755
2021-02-16,2021-02-17 10:00,SH,indikation_pflegeheim_dosen,52942
2021-02-16,2021-02-17 10:00,SH,indikation_pflegeheim_erst,34338
2021-02-16,2021-02-17 10:00,SH,indikation_pflegeheim_voll,18604
2021-02-16,2021-02-17 10:00,SH,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,SH,dosen_erst_differenz_zum_vortag,2933
2021-02-16,2021-02-17 10:00,SH,dosen_voll_differenz_zum_vortag,3789
2021-02-16,2021-02-17 10:00,SH,impf_quote_dosen,5.987348184586054
2021-02-16,2021-02-17 10:00,SH,impf_quote_erst,3.812350345567646
2021-02-16,2021-02-17 10:00,SH,impf_quote_voll,2.1749978390184084
2021-02-16,2021-02-17 10:00,SH,impf_inzidenz_dosen,59.87348184586054
2021-02-16,2021-02-17 10:00,SH,impf_inzidenz_erst,38.123503455676456
2021-02-16,2021-02-17 10:00,SH,impf_inzidenz_voll,21.749978390184083
2021-02-16,2021-02-17 10:00,TH,dosen_kumulativ,126432
2021-02-16,2021-02-17 10:00,TH,personen_erst_kumulativ,85742
2021-02-16,2021-02-17 10:00,TH,personen_voll_kumulativ,40690
2021-02-16,2021-02-17 10:00,TH,dosen_biontech_kumulativ,121557
2021-02-16,2021-02-17 10:00,TH,dosen_erst_biontech_kumulativ,80867
2021-02-16,2021-02-17 10:00,TH,dosen_voll_biontech_kumulativ,40690
2021-02-16,2021-02-17 10:00,TH,dosen_moderna_kumulativ,2723
2021-02-16,2021-02-17 10:00,TH,dosen_erst_moderna_kumulativ,2723
2021-02-16,2021-02-17 10:00,TH,dosen_voll_moderna_kumulativ,0
2021-02-16,2021-02-17 10:00,TH,dosen_astrazeneca_kumulativ,2152
2021-02-16,2021-02-17 10:00,TH,dosen_erst_astrazeneca_kumulativ,2152
2021-02-16,2021-02-17 10:00,TH,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,TH,indikation_alter_dosen,60163
2021-02-16,2021-02-17 10:00,TH,indikation_alter_erst,42825
2021-02-16,2021-02-17 10:00,TH,indikation_alter_voll,17338
2021-02-16,2021-02-17 10:00,TH,indikation_beruf_dosen,56791
2021-02-16,2021-02-17 10:00,TH,indikation_beruf_erst,35993
2021-02-16,2021-02-17 10:00,TH,indikation_beruf_voll,20798
2021-02-16,2021-02-17 10:00,TH,indikation_medizinisch_dosen,6174
2021-02-16,2021-02-17 10:00,TH,indikation_medizinisch_erst,4409
2021-02-16,2021-02-17 10:00,TH,indikation_medizinisch_voll,1765
2021-02-16,2021-02-17 10:00,TH,indikation_pflegeheim_dosen,25590
2021-02-16,2021-02-17 10:00,TH,indikation_pflegeheim_erst,16510
2021-02-16,2021-02-17 10:00,TH,indikation_pflegeheim_voll,9080
2021-02-16,2021-02-17 10:00,TH,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,TH,dosen_erst_differenz_zum_vortag,2162
2021-02-16,2021-02-17 10:00,TH,dosen_voll_differenz_zum_vortag,2399
2021-02-16,2021-02-17 10:00,TH,impf_quote_dosen,5.926375916504248
2021-02-16,2021-02-17 10:00,TH,impf_quote_erst,4.019072100677892
2021-02-16,2021-02-17 10:00,TH,impf_quote_voll,1.9073038158263562
2021-02-16,2021-02-17 10:00,TH,impf_inzidenz_dosen,59.26375916504248
2021-02-16,2021-02-17 10:00,TH,impf_inzidenz_erst,40.19072100677892
2021-02-16,2021-02-17 10:00,TH,impf_inzidenz_voll,19.07303815826356
2021-02-16,2021-02-17 10:00,DE,dosen_kumulativ,4422007
2021-02-16,2021-02-17 10:00,DE,personen_erst_kumulativ,2896064
2021-02-16,2021-02-17 10:00,DE,personen_voll_kumulativ,1525943
2021-02-16,2021-02-17 10:00,DE,dosen_biontech_kumulativ,4234503
2021-02-16,2021-02-17 10:00,DE,dosen_erst_biontech_kumulativ,2723359
2021-02-16,2021-02-17 10:00,DE,dosen_voll_biontech_kumulativ,1511144
2021-02-16,2021-02-17 10:00,DE,dosen_moderna_kumulativ,99971
2021-02-16,2021-02-17 10:00,DE,dosen_erst_moderna_kumulativ,85172
2021-02-16,2021-02-17 10:00,DE,dosen_voll_moderna_kumulativ,14799
2021-02-16,2021-02-17 10:00,DE,dosen_astrazeneca_kumulativ,87533
2021-02-16,2021-02-17 10:00,DE,dosen_erst_astrazeneca_kumulativ,87533
2021-02-16,2021-02-17 10:00,DE,dosen_voll_astrazeneca_kumulativ,0
2021-02-16,2021-02-17 10:00,DE,indikation_alter_dosen,1671639
2021-02-16,2021-02-17 10:00,DE,indikation_alter_erst,1134114
2021-02-16,2021-02-17 10:00,DE,indikation_alter_voll,537525
2021-02-16,2021-02-17 10:00,DE,indikation_beruf_dosen,2052134
2021-02-16,2021-02-17 10:00,DE,indikation_beruf_erst,1315447
2021-02-16,2021-02-17 10:00,DE,indikation_beruf_voll,736687
2021-02-16,2021-02-17 10:00,DE,indikation_medizinisch_dosen,160091
2021-02-16,2021-02-17 10:00,DE,indikation_medizinisch_erst,100631
2021-02-16,2021-02-17 10:00,DE,indikation_medizinisch_voll,59460
2021-02-16,2021-02-17 10:00,DE,indikation_pflegeheim_dosen,1185005
2021-02-16,2021-02-17 10:00,DE,indikation_pflegeheim_erst,724275
2021-02-16,2021-02-17 10:00,DE,indikation_pflegeheim_voll,460730
2021-02-16,2021-02-17 10:00,DE,dosen_differenz_zum_vortag,
2021-02-16,2021-02-17 10:00,DE,dosen_erst_differenz_zum_vortag,78592
2021-02-16,2021-02-17 10:00,DE,dosen_voll_differenz_zum_vortag,52189
2021-02-16,2021-02-17 10:00,DE,impf_quote_dosen,5.317039650636178
2021-02-16,2021-02-17 10:00,DE,impf_quote_erst,3.482239426301228
2021-02-16,2021-02-17 10:00,DE,impf_quote_voll,1.8348002243349506
2021-02-16,2021-02-17 10:00,DE,impf_inzidenz_dosen,53.17039650636178
2021-02-16,2021-02-17 10:00,DE,impf_inzidenz_erst,34.82239426301228
2021-02-16,2021-02-17 10:00,DE,impf_inzidenz_voll,18.348002243349505
2021-02-17,2021-02-18 08:00,BW,dosen_kumulativ,552335
2021-02-17,2021-02-18 08:00,BW,personen_erst_kumulativ,371095
2021-02-17,2021-02-18 08:00,BW,personen_voll_kumulativ,181240
2021-02-17,2021-02-18 08:00,BW,dosen_biontech_kumulativ,533885
2021-02-17,2021-02-18 08:00,BW,dosen_erst_biontech_kumulativ,353109
2021-02-17,2021-02-18 08:00,BW,dosen_voll_biontech_kumulativ,180776
2021-02-17,2021-02-18 08:00,BW,dosen_moderna_kumulativ,17364
2021-02-17,2021-02-18 08:00,BW,dosen_erst_moderna_kumulativ,16900
2021-02-17,2021-02-18 08:00,BW,dosen_voll_moderna_kumulativ,464
2021-02-17,2021-02-18 08:00,BW,dosen_astrazeneca_kumulativ,1086
2021-02-17,2021-02-18 08:00,BW,dosen_erst_astrazeneca_kumulativ,1086
2021-02-17,2021-02-18 08:00,BW,dosen_voll_astrazeneca_kumulativ,0
2021-02-17,2021-02-18 08:00,BW,indikation_alter_dosen,322798
2021-02-17,2021-02-18 08:00,BW,indikation_alter_erst,215952
2021-02-17,2021-02-18 08:00,BW,indikation_alter_voll,106846
2021-02-17,2021-02-18 08:00,BW,indikation_beruf_dosen,187260
2021-02-17,2021-02-18 08:00,BW,indikation_beruf_erst,124861
2021-02-17,2021-02-18 08:00,BW,indikation_beruf_voll,62399
2021-02-17,2021-02-18 08:00,BW,indikation_medizinisch_dosen,15260
2021-02-17,2021-02-18 08:00,BW,indikation_medizinisch_erst,11434
2021-02-17,2021-02-18 08:00,BW,indikation_medizinisch_voll,3826
2021-02-17,2021-02-18 08:00,BW,indikation_pflegeheim_dosen,101986
2021-02-17,2021-02-18 08:00,BW,indikation_pflegeheim_erst,68503
2021-02-17,2021-02-18 08:00,BW,indikation_pflegeheim_voll,33483
2021-02-17,2021-02-18 08:00,BW,dosen_differenz_zum_vortag,
2021-02-17,2021-02-18 08:00,BW,dosen_erst_differenz_zum_vortag,9681
2021-02-17,2021-02-18 08:00,BW,dosen_voll_differenz_zum_vortag,8436
2021-02-17,2021-02-18 08:00,BW,impf_quote_dosen,4.975814371994363
2021-02-17,2021-02-18 08:00,BW,impf_quote_erst,3.3430795339336608
2021-02-17,2021-02-18 08:00,BW,impf_quote_voll,1.632734838060703
2021-02-17,2021-02-18 08:00,BW,impf_inzidenz_dosen,49.75814371994363
2021-02-17,2021-02-18 08:00,BW,impf_inzidenz_erst,33.430795339336605
2021-02-17,2021-02-18 08:00,BW,impf_inzidenz_voll,16.32734838060703
2021-02-17,2021-02-18 08:00,BY,dosen_kumulativ,778069
2021-02-17,2021-02-18 08:00,BY,personen_erst_kumulativ,509111
2021-02-17,2021-02-18 08:00,BY,personen_voll_kumulativ,268958
2021-02-17,2021-02-18 08:00,BY,dosen_biontech_kumulativ,743068
2021-02-17,2021-02-18 08:00,BY,dosen_erst_biontech_kumulativ,481831
